id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure_arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on-board_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction,total_delay,average_service_rating
120838,0,1,39,0,0,920,3,3,3,3,2,3,2,2,3,5,5,3,4,2,0,40.0,1,40.0,2.25
67547,1,0,58,1,0,1205,3,1,3,1,4,2,2,4,4,3,4,3,4,4,53,61.0,0,114.0,3.25
102799,0,1,24,0,1,342,2,5,2,3,4,2,4,4,3,2,5,4,5,4,0,0.0,0,0.0,3.5
56200,0,0,16,1,1,1400,2,2,2,3,4,2,4,4,2,5,2,4,2,4,0,0.0,0,0.0,3.5
78800,0,0,18,1,1,432,3,4,3,3,5,3,5,5,3,5,5,4,4,5,7,0.0,0,7.0,4.5
83395,0,1,24,0,0,632,5,5,5,4,2,5,2,2,4,5,5,5,4,2,0,0.0,1,0.0,2.75
103563,1,1,33,0,0,604,2,2,2,3,5,2,5,5,3,2,5,3,4,5,54,65.0,0,119.0,4.25
101641,0,1,27,0,0,786,0,0,0,4,1,0,1,1,5,2,3,4,5,1,0,0.0,1,0.0,0.75
63041,1,0,35,1,1,862,1,3,2,3,4,2,5,4,2,4,3,4,4,4,0,4.0,0,4.0,3.5
39441,1,1,21,0,1,129,1,2,1,3,3,1,3,3,2,4,4,1,4,3,0,7.0,0,7.0,2.5
126289,0,0,61,1,1,507,1,5,1,2,5,4,4,3,3,1,3,5,3,4,4,0.0,0,4.0,3.25
13631,1,1,9,0,1,1162,1,1,1,4,3,1,3,3,4,2,3,4,4,3,0,55.0,0,55.0,2.5
79727,1,0,61,1,1,760,2,5,2,4,2,3,3,5,2,5,5,3,3,3,318,325.0,0,643.0,3.0
121123,0,0,51,0,0,2402,4,4,4,4,5,5,5,4,3,4,4,5,3,5,5,0.0,1,5.0,4.5
99059,0,0,60,0,0,419,4,4,4,4,2,5,5,5,5,5,5,3,5,5,11,0.0,1,11.0,4.0
83922,1,1,33,0,0,321,1,1,1,4,5,1,5,5,3,2,5,3,5,5,0,0.0,0,0.0,4.0
124055,0,0,59,0,0,2153,3,3,2,3,2,5,4,5,5,5,5,4,5,3,2,0.0,1,2.0,3.5
62296,0,1,22,0,1,414,4,5,4,4,2,4,2,2,3,2,4,4,5,2,0,0.0,0,0.0,2.5
97977,1,0,62,1,1,401,3,5,3,3,1,3,1,1,3,1,4,5,1,1,6,5.0,0,11.0,1.5
61477,0,0,9,0,0,2419,3,4,4,4,3,3,3,3,3,2,4,3,4,3,17,0.0,0,17.0,3.0
49125,1,0,47,0,0,2100,2,2,5,2,5,2,3,4,4,4,5,4,4,4,1,2.0,1,3.0,3.5
70943,0,0,16,1,1,612,2,5,2,3,5,2,5,5,3,4,1,3,4,5,7,5.0,0,12.0,4.25
113441,0,0,46,0,0,3978,1,2,4,2,1,3,2,1,1,1,1,1,1,3,44,38.0,0,82.0,1.25
97453,1,0,52,0,0,484,2,2,2,2,4,4,4,4,4,4,4,4,4,3,0,0.0,1,0.0,3.5
32463,0,0,33,0,1,216,3,4,4,4,3,3,3,3,2,3,2,3,3,3,0,0.0,0,0.0,3.0
19674,1,1,46,0,1,409,2,4,2,3,3,2,4,3,1,1,2,4,2,3,68,80.0,0,148.0,3.0
109730,1,0,74,0,0,468,1,3,3,3,4,3,3,1,1,1,1,4,1,3,45,33.0,0,78.0,2.25
117710,0,1,30,0,0,1009,4,4,4,4,4,4,4,4,4,4,4,4,4,4,28,34.0,0,62.0,4.0
31810,0,0,16,1,1,2603,1,3,1,2,1,5,5,2,1,3,3,5,1,5,4,33.0,0,37.0,2.25
57549,1,0,30,1,2,413,2,5,2,2,4,2,3,4,4,3,4,4,4,4,0,11.0,0,11.0,3.25
32185,1,0,46,0,0,2397,2,2,2,2,5,1,5,5,5,5,4,5,5,3,0,0.0,1,0.0,4.25
77752,0,1,43,0,1,413,2,2,2,4,4,2,4,4,3,1,4,4,4,4,10,2.0,0,12.0,3.5
49290,1,1,37,0,1,262,4,0,4,5,2,4,2,2,3,4,2,5,5,2,0,5.0,0,5.0,2.5
41751,1,0,50,0,1,456,4,4,2,4,4,4,4,4,5,4,2,4,4,4,1,10.0,1,11.0,4.0
74167,1,0,45,1,1,678,4,3,3,4,3,3,3,3,2,5,3,1,3,3,1,0.0,0,1.0,3.25
97955,0,1,41,0,0,612,5,5,5,4,4,5,4,4,5,3,4,3,5,4,0,0.0,1,0.0,4.25
10543,1,1,20,0,1,74,4,0,5,1,2,5,2,2,5,5,5,3,5,2,0,0.0,1,0.0,2.5
119146,0,0,50,1,2,119,1,3,1,3,1,3,2,5,5,1,5,3,5,5,0,0.0,0,0.0,2.25
88822,1,0,17,0,2,594,5,1,1,1,5,5,4,5,1,1,4,1,5,5,0,0.0,1,0.0,4.75
48633,0,0,58,0,0,262,0,1,1,4,5,4,4,4,4,4,4,5,4,4,0,0.0,1,0.0,3.25
81885,1,0,49,0,0,2409,1,1,1,1,4,4,5,4,4,4,4,3,4,4,3,1.0,1,4.0,3.5
116321,0,0,57,1,1,333,0,4,0,3,4,4,4,1,1,0,1,3,1,3,3,0.0,1,3.0,2.25
93640,1,0,49,1,1,577,4,2,4,4,1,4,2,1,1,1,3,3,4,1,0,0.0,0,0.0,2.0
95669,0,0,26,0,0,1557,5,5,4,5,5,4,5,5,2,3,4,2,3,5,0,0.0,0,0.0,5.0
17152,1,1,37,0,0,643,4,5,5,3,3,5,3,3,5,5,4,5,4,3,3,0.0,0,3.0,3.25
109466,0,1,32,0,0,966,3,3,3,4,2,3,2,2,5,5,5,4,5,2,0,0.0,0,0.0,2.25
128840,0,0,39,1,1,2475,3,3,3,4,3,1,1,2,2,4,2,1,5,1,14,0.0,0,14.0,2.25
122640,0,0,49,0,2,728,2,4,4,4,3,4,4,2,2,2,2,1,2,4,0,0.0,0,0.0,2.75
104328,1,0,42,0,0,1959,3,1,1,1,5,3,3,3,3,3,3,4,3,4,70,58.0,0,128.0,3.5
76785,0,1,25,0,0,546,5,4,5,4,2,5,2,2,5,2,4,3,5,2,0,0.0,1,0.0,2.75
66311,1,1,8,0,0,852,3,5,3,3,3,3,3,3,4,5,4,5,5,3,0,0.0,0,0.0,3.0
19583,1,0,26,1,1,108,3,4,3,5,3,3,3,3,5,5,4,4,4,3,0,0.0,0,0.0,3.0
80047,0,0,42,1,1,1069,4,4,5,4,3,3,3,2,2,5,2,3,2,4,0,0.0,0,0.0,3.0
69794,0,0,43,0,0,1055,5,5,5,5,5,5,5,5,5,4,4,5,3,5,128,148.0,1,276.0,5.0
32209,1,0,33,0,1,163,5,3,3,3,5,5,5,5,1,2,5,3,4,5,0,0.0,1,0.0,5.0
1252,1,0,44,1,1,354,2,5,2,2,2,2,1,2,4,5,2,4,1,2,0,0.0,0,0.0,1.75
124585,0,0,49,0,0,1565,2,2,2,2,2,5,4,5,5,4,5,5,5,4,0,0.0,1,0.0,3.25
82327,0,1,25,0,1,456,2,1,2,4,1,2,1,1,3,4,3,1,4,1,46,45.0,0,91.0,1.25
24159,1,0,45,0,0,3511,0,4,0,4,1,1,5,3,3,3,3,5,3,4,0,8.0,1,8.0,2.25
31581,0,0,57,0,0,3086,4,4,4,4,4,1,4,4,4,4,4,1,4,1,6,15.0,1,21.0,4.0
88269,0,0,75,0,1,270,4,1,1,1,2,3,4,4,4,4,4,2,4,2,0,0.0,0,0.0,3.5
10004,1,0,57,1,1,534,3,2,3,3,1,3,1,1,1,2,4,1,3,1,86,80.0,0,166.0,1.5
2434,0,0,70,1,1,641,2,5,3,5,4,4,4,4,4,3,4,5,4,3,0,0.0,0,0.0,3.5
26788,1,0,64,1,2,1199,2,2,2,1,5,2,5,5,2,3,1,2,1,5,83,96.0,0,179.0,4.25
79334,1,0,28,0,0,3551,3,3,4,3,5,5,5,5,3,2,4,4,5,5,41,22.0,1,63.0,4.5
111449,1,1,48,0,0,836,3,3,3,1,4,3,4,4,5,2,4,3,4,4,5,4.0,0,9.0,3.75
119656,1,0,59,0,0,507,3,3,3,3,2,4,5,4,4,4,4,5,4,4,0,0.0,1,0.0,3.5
46600,1,0,52,0,1,125,4,4,4,4,3,4,3,3,4,4,3,2,2,3,5,2.0,1,7.0,3.25
51992,1,0,41,0,2,347,4,5,3,5,4,4,4,4,3,1,3,3,2,4,0,0.0,1,0.0,4.0
120783,0,0,41,1,1,678,2,4,2,2,1,2,1,1,4,2,5,5,5,1,22,6.0,0,28.0,1.25
2886,1,0,28,1,1,491,1,5,1,1,4,1,4,4,4,1,1,3,4,4,39,26.0,0,65.0,3.25
124645,1,0,46,0,0,3958,4,4,4,4,4,4,5,2,2,2,2,3,2,4,0,0.0,1,0.0,3.75
67673,0,0,57,0,0,3829,5,5,5,5,2,5,5,5,5,5,5,4,5,4,0,0.0,1,0.0,4.25
37700,1,0,22,1,1,944,2,5,2,5,5,2,5,5,1,3,3,2,2,5,0,0.0,0,0.0,4.25
75906,0,0,52,0,0,203,4,4,4,4,2,3,2,4,4,4,3,1,4,2,0,0.0,1,0.0,3.0
74794,0,1,25,0,0,1171,1,0,1,3,4,1,4,4,3,4,5,5,5,4,0,0.0,0,0.0,3.25
89274,0,1,39,0,0,453,4,4,4,3,1,4,1,1,4,2,5,3,4,1,60,54.0,0,114.0,1.75
48388,1,0,45,1,1,522,1,4,1,1,3,1,3,3,4,4,5,3,4,3,0,0.0,0,0.0,2.5
17759,1,0,23,0,2,383,3,5,5,5,3,3,2,3,3,4,3,1,4,3,8,1.0,0,9.0,2.75
27756,0,0,39,0,0,1448,2,2,2,2,2,2,5,2,2,2,2,2,2,5,0,0.0,1,0.0,2.75
21466,1,0,55,0,0,331,3,4,4,4,3,3,3,3,3,3,3,1,3,3,0,0.0,0,0.0,3.0
91575,1,0,36,0,1,1123,4,3,3,3,4,4,4,4,5,4,3,4,4,4,264,247.0,0,511.0,4.0
118833,1,1,23,0,1,338,4,5,5,3,4,5,4,4,3,4,5,3,4,4,1,1.0,0,2.0,4.0
127876,0,0,12,1,1,1276,1,2,1,3,1,1,1,1,4,3,3,2,4,1,0,0.0,0,0.0,1.0
87205,0,0,17,0,0,946,2,4,4,4,2,2,2,2,3,2,3,4,4,2,10,0.0,0,10.0,2.0
76309,1,0,54,0,0,2182,2,1,2,1,3,2,4,2,2,2,2,3,2,2,0,0.0,0,0.0,2.75
8838,1,0,59,0,2,122,3,5,5,5,3,3,3,3,3,5,2,1,1,3,0,0.0,0,0.0,3.0
39935,0,0,25,0,0,3345,5,5,5,5,2,2,2,2,5,5,4,4,3,2,3,1.0,1,4.0,2.75
76217,1,1,24,0,0,1175,0,0,0,2,3,0,3,3,4,5,5,3,5,3,0,0.0,1,0.0,2.25
41112,0,0,23,0,0,667,3,1,1,1,3,2,3,3,4,4,3,3,3,3,5,1.0,0,6.0,3.0
20,0,0,42,1,1,821,3,3,3,4,1,3,4,1,1,3,1,3,1,3,4,0.0,0,4.0,2.25
90375,1,1,62,0,0,271,3,3,3,2,3,3,1,3,3,5,2,4,2,3,0,0.0,0,0.0,2.5
101998,1,0,19,1,1,628,2,1,1,4,1,1,1,3,2,4,4,1,4,1,249,236.0,0,485.0,1.75
7256,0,0,12,1,1,135,2,4,2,1,2,2,2,2,2,1,5,2,4,2,0,0.0,0,0.0,2.0
94089,0,0,42,1,0,458,1,5,1,1,1,5,2,5,5,1,5,1,5,4,43,37.0,0,80.0,2.25
54877,0,0,25,1,1,862,3,2,3,4,4,3,4,4,3,2,3,2,4,4,3,0.0,0,3.0,3.75
98399,1,0,31,0,0,462,4,4,4,4,4,4,4,4,5,4,4,3,4,4,0,0.0,1,0.0,4.0
24267,1,0,56,1,1,147,3,3,3,4,2,3,2,2,1,4,3,4,3,2,58,44.0,0,102.0,2.25
5550,0,0,46,0,0,2348,3,3,2,3,2,4,4,5,5,5,5,4,5,4,0,6.0,1,6.0,3.5
4852,0,0,8,0,0,500,4,1,1,1,4,3,4,4,4,3,4,3,4,4,15,22.0,0,37.0,4.0
125537,1,0,55,0,0,226,0,0,0,3,4,4,5,5,5,5,5,5,5,3,0,0.0,1,0.0,3.5
53038,0,0,39,0,0,2249,1,5,5,5,4,4,4,1,1,2,1,1,1,3,0,0.0,0,0.0,2.5
6051,1,0,57,1,1,1041,4,5,4,1,5,4,1,5,4,5,5,4,4,5,21,69.0,0,90.0,3.75
53118,0,0,45,0,0,565,2,2,2,2,3,3,5,4,4,4,4,1,4,4,0,0.0,1,0.0,3.5
56482,1,0,41,1,1,4963,2,4,2,2,2,3,3,4,5,4,3,3,2,3,0,4.0,0,4.0,2.75
255,1,0,26,0,0,3800,4,4,4,4,3,3,3,3,5,5,5,3,4,3,158,213.0,1,371.0,3.25
60586,0,0,61,0,0,2034,3,5,5,5,5,3,3,3,3,4,3,2,3,2,14,11.0,0,25.0,3.5
58572,1,0,45,0,0,1611,1,1,1,1,5,4,5,4,4,4,4,4,4,3,36,27.0,1,63.0,3.75
106555,1,0,32,0,2,727,4,2,2,2,4,4,4,4,4,3,4,3,1,4,4,0.0,1,4.0,4.0
3572,1,0,44,1,1,227,1,4,1,3,4,1,4,4,3,5,5,4,3,4,16,19.0,0,35.0,3.25
59910,1,0,54,0,0,2393,3,3,3,3,5,5,4,5,5,5,5,5,5,3,1,0.0,1,1.0,4.25
61318,0,1,38,0,0,853,4,4,4,2,1,4,5,1,4,3,5,4,5,1,1,0.0,1,1.0,2.75
5321,1,0,58,1,2,383,1,1,4,3,5,4,5,5,2,4,3,2,3,5,0,0.0,0,0.0,4.0
126956,0,0,55,0,0,2207,4,4,4,4,2,5,5,5,5,5,5,3,5,4,78,89.0,1,167.0,4.0
5214,1,0,63,0,0,3438,5,5,4,5,4,5,4,4,4,5,4,5,4,5,0,0.0,1,0.0,4.25
48127,1,0,57,0,0,2002,4,4,4,4,5,5,1,4,4,4,4,1,4,4,0,0.0,1,0.0,3.5
127301,1,0,60,0,0,1979,2,2,2,2,3,5,4,2,2,2,2,5,2,5,35,18.0,1,53.0,2.75
11543,1,0,48,0,0,772,1,1,1,1,5,5,5,5,5,5,5,3,5,4,0,0.0,1,0.0,4.0
60153,0,0,28,1,1,1005,2,3,2,4,3,2,4,3,3,5,3,2,2,3,23,3.0,0,26.0,3.0
80510,1,0,49,0,1,1749,2,3,3,3,2,2,2,2,1,5,2,1,2,2,5,0.0,0,5.0,2.0
94176,0,0,55,0,0,1523,2,2,3,2,5,4,4,5,5,5,5,5,5,4,0,8.0,1,8.0,4.0
100794,0,0,23,0,0,1871,1,1,1,1,5,5,5,5,5,3,4,5,5,5,0,0.0,1,0.0,4.0
96217,0,0,43,0,0,3548,1,1,1,1,3,5,4,4,4,4,4,3,4,4,0,0.0,1,0.0,3.0
11550,1,0,53,0,0,2409,2,2,5,2,2,5,5,5,5,5,5,5,5,3,0,0.0,1,0.0,3.5
103758,1,0,44,0,0,3811,1,1,1,1,4,2,2,5,5,5,5,1,5,4,5,0.0,1,5.0,3.0
15003,0,0,22,1,1,1201,1,1,1,3,4,1,4,4,4,3,3,2,4,4,0,0.0,0,0.0,3.25
67198,1,0,33,1,1,964,3,5,3,2,1,3,1,1,3,4,5,5,5,1,2,2.0,0,4.0,1.5
12861,0,0,47,0,2,489,4,3,3,3,3,2,3,4,4,4,4,1,4,4,0,0.0,1,0.0,3.5
31815,0,0,49,0,0,4983,4,1,1,1,4,4,4,2,5,2,3,4,4,4,0,14.0,0,14.0,3.5
102059,0,0,49,1,0,386,2,4,2,4,4,4,5,4,4,2,4,3,4,4,19,13.0,0,32.0,3.75
125963,0,1,22,0,0,631,5,0,5,3,3,5,3,3,5,3,5,4,4,3,61,63.0,1,124.0,3.5
73670,0,0,23,0,0,2395,1,2,2,2,1,1,1,1,4,5,3,4,3,1,1,7.0,0,8.0,1.0
64750,0,1,23,0,1,190,2,1,2,3,5,2,5,5,3,1,4,3,3,5,1,4.0,0,5.0,4.25
92200,0,0,25,0,0,1956,3,1,1,1,3,3,3,3,4,2,3,2,3,3,15,0.0,0,15.0,3.0
127773,1,0,45,1,2,255,1,3,1,3,5,1,2,5,2,2,4,1,3,5,0,5.0,0,5.0,3.25
58725,1,0,41,0,0,2897,1,1,1,1,2,5,4,5,5,5,5,3,5,5,2,0.0,1,2.0,3.0
39352,1,0,35,1,0,896,4,5,4,1,3,5,4,5,5,4,3,5,5,4,0,0.0,1,0.0,4.0
49288,0,0,40,0,1,109,5,3,3,3,5,5,5,5,1,5,2,3,5,5,0,0.0,1,0.0,5.0
115961,0,0,48,1,1,337,2,1,2,4,3,4,4,1,1,2,3,3,1,2,1,0.0,0,1.0,2.5
8110,1,0,37,0,0,335,0,0,0,3,2,4,4,1,1,1,1,5,1,3,0,0.0,1,0.0,1.75
6661,1,0,40,1,0,438,4,4,2,1,5,5,4,5,5,2,5,5,5,4,4,0.0,0,4.0,4.5
48861,1,1,38,0,1,86,4,0,4,3,5,4,5,5,3,3,2,5,5,5,0,0.0,0,0.0,4.75
82269,0,0,20,0,0,1481,4,4,4,4,4,4,4,4,3,3,4,5,4,4,0,0.0,1,0.0,4.0
114195,1,0,56,0,0,2706,4,4,4,4,4,5,5,4,4,5,4,5,4,3,5,0.0,1,5.0,4.25
66746,1,0,60,1,1,802,2,1,2,3,1,2,1,1,3,5,3,4,3,1,1,0.0,0,1.0,1.25
119416,0,0,22,0,0,3749,2,5,5,5,2,1,2,2,4,3,3,1,4,2,0,0.0,0,0.0,2.0
59559,1,0,42,0,0,787,4,1,4,4,5,5,5,3,3,3,3,3,3,3,6,1.0,1,7.0,4.25
40750,1,1,25,0,1,501,0,0,0,2,4,0,4,4,4,4,1,5,1,4,0,0.0,1,0.0,3.0
68596,0,0,51,1,0,1739,4,5,4,4,2,3,5,5,5,4,5,4,5,3,0,0.0,0,0.0,4.0
126999,0,0,31,0,0,2307,3,3,3,3,5,5,5,5,3,5,4,5,4,5,75,58.0,1,133.0,4.5
10447,1,1,20,0,1,224,1,0,1,5,2,1,1,2,3,5,5,3,5,2,0,0.0,0,0.0,1.5
102295,0,1,44,0,0,223,3,3,3,3,3,3,3,3,4,3,5,3,4,3,0,0.0,0,0.0,3.0
37188,0,0,13,1,1,1237,2,2,2,2,2,2,2,2,2,3,1,4,1,2,0,0.0,0,0.0,2.0
38996,1,0,43,0,0,1514,4,2,2,2,4,3,3,4,4,4,4,3,4,1,51,49.0,0,100.0,3.75
1508,1,0,33,1,0,862,3,4,3,3,3,3,4,3,4,5,5,3,5,3,0,0.0,0,0.0,3.25
116295,1,0,47,1,1,342,1,4,4,1,3,4,3,3,5,3,4,4,5,3,54,46.0,0,100.0,2.5
16052,1,1,37,0,0,344,1,1,1,5,2,1,2,2,5,5,4,3,4,2,0,0.0,0,0.0,1.75
70284,0,0,29,0,1,852,2,3,3,3,2,2,2,2,2,1,3,3,4,2,2,0.0,0,2.0,2.0
40449,1,0,49,0,0,175,3,3,3,3,2,3,3,2,2,2,3,4,2,2,0,12.0,0,12.0,2.5
32053,0,0,46,0,0,1832,0,5,0,2,1,2,4,1,1,1,1,3,1,3,0,0.0,1,0.0,1.5
106114,1,0,40,0,0,2095,3,3,3,3,4,5,5,4,4,4,4,3,4,5,0,0.0,1,0.0,4.0
31421,0,0,31,0,0,1506,1,2,2,2,1,1,1,1,3,3,3,4,3,1,68,129.0,0,197.0,1.0
30019,0,1,37,0,1,234,3,2,4,4,2,4,2,2,1,4,4,4,3,2,0,0.0,0,0.0,2.25
7030,1,0,23,1,1,147,2,5,0,5,4,0,4,4,5,4,4,5,5,4,7,21.0,0,28.0,3.5
72876,0,0,41,0,0,1096,3,4,3,3,2,5,5,4,4,4,4,4,4,5,0,0.0,1,0.0,3.5
33905,0,0,64,1,1,1226,4,4,3,4,2,3,4,2,2,3,2,4,2,4,0,0.0,0,0.0,3.0
120126,1,1,25,0,1,1313,4,4,4,1,1,4,1,1,3,5,5,5,5,1,0,5.0,0,5.0,1.75
112718,1,0,13,1,1,605,3,1,3,3,1,3,1,1,1,2,4,1,3,1,12,4.0,0,16.0,1.5
94973,0,0,69,0,0,239,2,2,2,2,1,3,4,2,2,2,2,1,2,1,13,6.0,0,19.0,2.25
116733,0,0,28,1,2,362,3,4,2,3,5,2,5,5,5,5,5,4,4,5,14,8.0,0,22.0,4.5
5430,1,1,32,0,0,265,2,2,2,3,4,2,4,4,5,3,4,4,4,4,0,0.0,0,0.0,3.5
104776,0,0,17,0,0,2016,4,1,1,1,4,4,4,4,1,2,3,4,3,4,24,28.0,0,52.0,4.0
126051,0,0,54,0,0,1790,2,2,3,2,3,5,4,4,4,4,4,3,4,4,0,0.0,1,0.0,3.25
69484,0,0,23,0,2,1089,2,3,4,4,2,2,3,2,2,1,4,2,3,2,1,8.0,0,9.0,2.25
89590,1,0,48,0,0,1847,4,4,4,4,4,5,4,4,4,4,4,5,4,5,4,0.0,1,4.0,4.0
20398,1,0,47,1,1,459,3,4,5,4,2,5,2,2,5,3,4,3,5,2,0,0.0,0,0.0,2.25
69327,0,0,54,0,0,3540,2,2,2,2,4,4,5,4,4,4,4,3,4,4,68,41.0,1,109.0,3.75
107071,0,0,34,1,1,480,2,3,2,3,3,2,3,3,3,2,3,3,4,3,28,13.0,0,41.0,2.75
52513,0,0,42,0,0,110,0,4,0,3,5,2,2,4,4,4,2,2,4,2,0,0.0,1,0.0,2.75
71686,0,0,43,1,1,1012,2,3,2,4,1,4,1,1,1,2,1,1,1,2,31,23.0,0,54.0,1.25
104857,1,0,36,0,0,2207,4,4,4,4,5,4,5,5,5,5,5,3,5,5,0,0.0,1,0.0,4.75
58094,0,0,57,0,1,212,5,2,2,2,5,1,2,5,5,5,5,1,5,4,1,0.0,1,1.0,4.25
52685,1,0,40,1,1,110,3,5,3,4,2,3,2,2,2,5,2,5,2,2,0,0.0,0,0.0,2.25
16422,1,0,44,0,0,445,3,3,3,3,4,3,3,4,4,4,4,4,4,2,0,0.0,1,0.0,3.5
19145,0,0,31,0,0,2200,1,1,1,1,5,5,5,5,3,4,5,5,5,5,43,60.0,1,103.0,4.0
28544,0,0,43,1,1,2701,1,4,1,1,3,4,5,2,2,1,5,3,2,5,10,0.0,0,10.0,2.75
54344,1,0,27,0,2,1597,2,2,2,2,2,2,2,2,1,1,4,1,4,2,24,28.0,0,52.0,2.0
100663,1,0,28,0,0,2695,4,4,4,4,5,5,5,5,5,2,5,5,4,5,0,5.0,1,5.0,4.75
57483,0,0,23,0,0,1589,2,5,2,2,5,5,5,5,3,4,4,4,4,5,0,0.0,1,0.0,4.25
128095,0,0,12,1,1,2979,2,3,2,3,2,2,2,3,3,3,3,2,3,2,0,32.0,0,32.0,2.25
102887,1,0,57,0,0,1037,3,3,3,3,3,5,5,4,4,4,4,4,4,5,4,42.0,1,46.0,3.75
17851,0,1,29,0,1,615,4,4,4,4,4,1,1,3,4,3,3,1,1,1,232,208.0,0,440.0,3.0
46089,1,0,20,1,1,541,2,4,2,3,4,2,4,4,2,2,4,2,3,4,38,38.0,0,76.0,3.5
66884,0,0,55,0,0,1102,2,2,2,2,4,4,4,5,5,5,5,3,5,4,0,0.0,1,0.0,3.75
37992,0,0,33,0,1,1197,0,0,0,1,5,0,5,5,4,3,5,3,5,5,0,0.0,1,0.0,3.75
94405,0,1,26,0,1,192,1,2,1,3,3,1,3,3,4,1,4,2,3,3,44,26.0,0,70.0,2.5
5765,0,0,8,1,1,642,3,4,3,2,2,3,2,2,3,2,4,5,5,2,0,2.0,0,2.0,2.25
88414,1,0,47,0,0,1702,3,3,3,3,2,5,5,5,5,5,5,5,5,3,0,0.0,1,0.0,3.75
61159,1,1,26,0,0,909,0,0,0,4,5,0,1,5,5,4,5,3,5,5,0,0.0,1,0.0,2.75
46072,0,0,16,0,0,2591,3,3,5,3,5,5,5,5,4,3,4,2,2,5,0,0.0,1,0.0,4.5
12150,1,0,34,0,0,2348,5,5,5,5,3,5,2,2,2,2,2,1,2,1,4,7.0,1,11.0,3.0
111016,0,0,46,0,0,319,0,0,0,1,4,5,4,4,4,4,4,3,4,5,0,0.0,1,0.0,3.0
20426,0,0,23,1,1,299,3,5,3,3,4,3,4,4,3,2,5,4,5,4,58,48.0,0,106.0,3.75
41398,0,0,43,0,1,563,2,3,1,3,5,3,3,2,2,2,2,1,2,1,0,2.0,0,2.0,3.0
87412,1,0,65,1,1,425,2,4,2,3,4,2,4,4,3,5,5,5,4,4,0,0.0,0,0.0,3.5
45375,0,0,38,0,2,188,5,2,2,2,5,5,5,5,5,4,3,2,1,5,20,17.0,1,37.0,5.0
24857,1,0,55,0,0,3967,3,5,5,5,1,4,4,3,3,3,3,1,3,3,0,0.0,0,0.0,2.75
31210,0,0,41,0,0,628,5,5,2,5,2,1,5,3,3,2,3,2,3,3,0,0.0,1,0.0,3.75
121197,1,0,56,1,1,2402,3,0,3,1,3,2,2,4,3,5,4,2,4,2,0,1.0,0,1.0,3.0
36609,0,1,41,0,1,1197,1,1,1,4,5,1,5,5,4,4,4,1,4,5,0,18.0,0,18.0,4.0
78896,1,1,54,0,1,1337,4,3,3,4,2,4,2,2,3,3,2,4,4,2,2,0.0,0,2.0,2.5
16465,1,0,68,1,1,445,2,5,2,3,4,2,4,4,4,4,4,5,5,4,19,13.0,0,32.0,3.5
89686,0,0,15,0,0,2431,2,2,1,2,5,5,5,5,3,4,2,5,4,5,0,14.0,1,14.0,4.25
17857,0,0,26,1,0,425,3,2,3,3,5,3,5,5,2,3,3,3,3,5,0,0.0,0,0.0,4.5
107908,0,1,29,0,0,861,1,1,1,4,3,1,5,3,4,2,5,5,4,3,0,0.0,0,0.0,3.0
38040,1,0,40,0,0,3074,4,4,2,4,5,1,1,5,5,5,5,5,5,1,31,15.0,1,46.0,3.75
10647,0,1,44,0,0,308,4,4,4,2,3,4,3,3,3,2,5,3,4,3,0,0.0,1,0.0,3.25
12020,0,1,26,0,1,376,1,5,0,3,5,0,5,5,4,2,5,3,5,5,15,9.0,0,24.0,4.0
69960,0,0,29,1,1,2174,1,2,1,4,5,1,2,5,3,3,2,4,4,5,2,0.0,0,2.0,3.25
99809,1,0,26,1,1,632,5,4,5,2,2,5,2,2,3,5,4,4,5,2,0,0.0,1,0.0,2.75
58931,1,0,46,1,1,888,2,1,2,4,2,2,5,2,3,4,3,3,3,2,3,0.0,0,3.0,2.75
36004,0,0,59,0,1,413,5,4,5,4,1,5,4,5,5,5,5,2,5,2,0,0.0,1,0.0,3.75
63921,1,0,27,1,1,1212,5,1,5,4,4,5,4,4,3,1,3,3,3,4,0,0.0,1,0.0,4.25
69804,0,1,22,0,0,1345,4,0,4,2,5,4,5,5,3,4,5,4,4,5,0,0.0,1,0.0,4.75
30168,0,0,50,1,1,548,2,1,1,3,1,3,4,3,3,1,3,3,3,1,0,0.0,0,0.0,2.5
128682,0,0,17,1,1,2442,2,4,2,2,2,1,1,3,2,4,5,1,4,1,0,0.0,0,0.0,2.0
90327,1,0,52,0,0,1820,2,2,2,2,5,5,4,4,4,4,4,5,4,5,0,0.0,1,0.0,3.75
44921,0,0,42,0,2,416,2,5,5,5,3,4,4,2,2,2,2,1,2,4,87,73.0,1,160.0,2.75
113696,0,0,7,1,1,236,3,4,3,4,4,3,4,4,3,5,5,4,4,4,70,66.0,0,136.0,3.75
126455,1,0,50,0,0,1849,4,4,4,4,5,5,5,4,4,4,4,4,4,4,0,0.0,1,0.0,4.5
46237,0,0,19,0,0,3192,3,5,5,5,3,3,3,4,1,4,3,3,1,3,247,289.0,0,536.0,3.25
71329,0,1,50,0,0,1514,4,3,3,4,1,4,1,1,4,4,5,3,5,1,0,0.0,1,0.0,1.75
